"L6","第1415回","2019/09/16","01","03","07","34","39","40",100,"33",100,"該当なし","該当なし","226,201,717円"
"L6","第1414回","2019/09/12","12","19","21","26","40","41",100,"20",100,"1口","497,554,300円","該当なし"
"L6","第1413回","2019/09/09","07","13","17","21","24","26",100,"12",100,"該当なし","該当なし","226,026,624円"
"L6","第1412回","2019/09/05","02","19","24","25","32","42",100,"08",100,"2口","111,720,100円","該当なし"
"L6","第1411回","2019/09/02","02","05","07","20","25","28",100,"03",100,"3口","73,919,900円","該当なし"
"L6","第1410回","2019/08/29","08","14","17","25","36","41",100,"23",100,"2口","116,189,400円","該当なし"
"L6","第1409回","2019/08/26","05","06","08","20","22","25",100,"13",100,"3口","378,412,300円","該当なし"
"L6","第1408回","2019/08/22","02","17","24","26","34","43",100,"32",100,"該当なし","該当なし","803,644,212円"
"L6","第1407回","2019/08/19","10","13","19","28","33","39",100,"15",100,"該当なし","該当なし","497,291,867円"
"L6","第1406回","2019/08/15","20","24","27","29","34","35",100,"43",100,"該当なし","該当なし","225,206,073円"
"L6","第1405回","2019/08/12","03","04","06","19","23","24",100,"42",100,"2口","198,313,700円","該当なし"
"L6","第1404回","2019/08/08","02","17","29","37","38","39",100,"05",100,"1口","600,000,000円","191,352,294円"
"L6","第1403回","2019/08/05","01","03","10","27","34","41",100,"22",100,"該当なし","該当なし","499,352,964円"
"L6","第1402回","2019/08/01","10","24","26","33","36","42",100,"28",100,"該当なし","該当なし","233,801,199円"
"L6","第1401回","2019/07/29","02","13","23","24","25","33",100,"36",100,"2口","392,579,300円","該当なし"
"L6","第1400回","2019/07/25","08","10","26","31","34","39",100,"36",100,"該当なし","該当なし","499,923,455円"
"L6","第1399回","2019/07/22","07","20","21","33","41","43",100,"08",100,"該当なし","該当なし","235,603,525円"
"L6","第1398回","2019/07/18","23","29","34","35","40","43",100,"42",100,"1口","270,589,100円","該当なし"
"L6","第1397回","2019/07/15","09","18","19","21","25","26",100,"07",100,"1口","200,000,000円","15,896,750円"
"L6","第1396回","2019/07/11","03","07","11","15","23","41",100,"21",100,"2口","128,244,100円","該当なし"
"L6","第1395回","2019/07/08","05","16","18","27","30","43",100,"25",100,"1口","200,000,000円","47,022,904円"
"L6","第1394回","2019/07/04","08","09","35","36","42","43",100,"22",100,"2口","421,482,700円","該当なし"
"L6","第1393回","2019/07/01","07","11","26","32","42","43",100,"24",100,"該当なし","該当なし","525,782,104円"
"L6","第1392回","2019/06/27","06","09","12","19","40","42",100,"07",100,"該当なし","該当なし","234,558,536円"
"L6","第1391回","2019/06/24","03","12","23","31","36","42",100,"43",100,"2口","403,380,500円","該当なし"
"L6","第1390回","2019/06/20","10","11","13","28","34","39",100,"35",100,"該当なし","該当なし","506,516,251円"
"L6","第1389回","2019/06/17","06","16","21","23","26","42",100,"43",100,"該当なし","該当なし","240,241,160円"
"L6","第1388回","2019/06/13","09","10","12","15","29","37",100,"11",100,"4口","52,668,900円","該当なし"
"L6","第1387回","2019/06/10","11","27","29","30","37","38",100,"33",100,"1口","490,835,000円","該当なし"
"L6","第1386回","2019/06/06","04","11","14","15","20","38",100,"35",100,"該当なし","該当なし","221,098,245円"
"L6","第1385回","2019/06/03","09","20","28","35","41","43",100,"23",100,"2口","128,087,300円","該当なし"
"L6","第1384回","2019/05/30","03","06","13","32","38","43",100,"40",100,"1口","251,413,100円","該当なし"
"L6","第1383回","2019/05/27","02","04","09","15","18","39",100,"24",100,"1口","200,000,000円","10,661,970円"
"L6","第1382回","2019/05/23","08","09","12","25","26","28",100,"32",100,"4口","52,124,100円","該当なし"
"L6","第1381回","2019/05/20","02","04","05","16","19","38",100,"25",100,"1口","200,000,000円","7,685,086円"
"L6","第1380回","2019/05/16","01","03","24","26","29","33",100,"42",100,"3口","90,915,700円","該当なし"
"L6","第1379回","2019/05/13","01","02","19","21","24","37",100,"32",100,"1口","200,000,000円","34,282,495円"
"L6","第1378回","2019/05/09","01","10","15","24","35","43",100,"09",100,"2口","117,942,400円","該当なし"
"L6","第1377回","2019/05/06","01","07","13","24","40","43",100,"20",100,"2口","401,809,500円","該当なし"
"L6","第1376回","2019/05/02","02","05","22","31","32","43",100,"27",100,"該当なし","該当なし","507,783,386円"
"L6","第1375回","2019/04/29","02","05","21","22","31","38",100,"28",100,"該当なし","該当なし","249,197,830円"
"L6","第1374回","2019/04/25","01","04","05","19","23","35",100,"36",100,"1口","200,000,000円","19,116,746円"
"L6","第1373回","2019/04/22","01","10","13","18","20","41",100,"11",100,"2口","256,094,200円","該当なし"
"L6","第1372回","2019/04/18","03","05","10","21","33","39",100,"08",100,"該当なし","該当なし","227,218,151円"
"L6","第1371回","2019/04/15","04","05","06","07","24","28",100,"30",100,"2口","452,218,500円","該当なし"
"L6","第1370回","2019/04/11","08","22","24","30","40","41",100,"02",100,"該当なし","該当なし","630,223,174円"
"L6","第1369回","2019/04/08","12","15","25","32","41","43",100,"07",100,"該当なし","該当なし","345,502,969円"
"L6","第1368回","2019/04/04","06","11","17","20","34","35",100,"10",100,"1口","416,288,200円","80,052,792円"
"L6","第1367回","2019/04/01","03","08","11","14","22","41",100,"34",100,"1口","600,000,000円","149,454,317円"
"L6","第1366回","2019/03/28","14","15","17","29","31","39",100,"10",100,"1口","600,000,000円","484,539,363円"
"L6","第1365回","2019/03/25","04","07","14","20","31","41",100,"32",100,"該当なし","該当なし","768,425,970円"
"L6","第1364回","2019/03/21","05","13","14","16","25","27",100,"03",100,"該当なし","該当なし","474,085,347円"
"L6","第1363回","2019/03/18","02","05","23","36","37","41",100,"43",100,"該当なし","該当なし","234,838,859円"
"L6","第1362回","2019/03/14","08","16","19","28","36","39",100,"01",100,"3口","152,305,300円","該当なし"
"L6","第1361回","2019/03/11","03","04","12","18","28","38",100,"32",100,"該当なし","該当なし","211,345,060円"
"L6","第1360回","2019/03/07","04","09","10","16","17","42",100,"23",100,"2口","227,332,200円","該当なし"
"L6","第1359回","2019/03/04","06","08","14","18","25","41",100,"09",100,"該当なし","該当なし","215,007,459円"
"L6","第1358回","2019/02/28","09","15","23","27","29","40",100,"28",100,"2口","107,316,100円","該当なし"
"L6","第1357回","2019/02/25","02","03","08","15","19","28",100,"21",100,"5口","37,305,200円","該当なし"
"L6","第1356回","2019/02/21","04","06","10","16","24","43",100,"12",100,"2口","104,132,300円","該当なし"
"L6","第1355回","2019/02/18","05","15","27","29","34","37",100,"12",100,"1口","270,445,900円","該当なし"
"L6","第1354回","2019/02/14","04","25","27","28","32","41",100,"26",100,"1口","200,000,000円","25,842,518円"
"L6","第1353回","2019/02/11","02","11","12","19","21","24",100,"36",100,"3口","151,274,200円","該当なし"
"L6","第1352回","2019/02/07","05","06","09","15","19","36",100,"22",100,"該当なし","該当なし","232,713,045円"
"L6","第1351回","2019/02/04","08","14","18","22","28","29",100,"05",100,"1口","200,000,000円","24,096,183円"
"L6","第1350回","2019/01/31","07","08","09","10","20","38",100,"16",100,"1口","490,945,100円","該当なし"
"L6","第1349回","2019/01/28","02","16","19","32","34","42",100,"33",100,"該当なし","該当なし","243,115,607円"
"L6","第1348回","2019/01/24","01","02","14","19","21","33",100,"43",100,"2口","113,126,700円","該当なし"
"L6","第1347回","2019/01/21","08","10","11","18","36","43",100,"07",100,"2口","116,194,600円","該当なし"
"L6","第1346回","2019/01/17","05","10","22","27","38","42",100,"36",100,"3口","184,111,400円","該当なし"
"L6","第1345回","2019/01/14","01","15","26","27","29","33",100,"18",100,"該当なし","該当なし","282,612,734円"
"L6","第1344回","2019/01/10","08","16","20","28","37","43",100,"29",100,"1口","200,000,000円","44,945,823円"
"L6","第1343回","2019/01/07","02","08","10","12","19","23",100,"16",100,"2口","149,831,600円","該当なし"
"L6","第1342回","2018/12/27","01","04","09","16","23","31",100,"42",100,"1口","200,000,000円","34,812,633円"
"L6","第1341回","2018/12/24","09","12","15","16","26","39",100,"34",100,"2口","243,666,700円","該当なし"
"L6","第1340回","2018/12/20","06","15","18","20","26","29",100,"09",100,"該当なし","該当なし","233,121,796円"
"L6","第1339回","2018/12/17","01","10","15","33","34","42",100,"39",100,"1口","265,958,300円","該当なし"
"L6","第1338回","2018/12/13","02","06","23","25","30","31",100,"35",100,"1口","200,000,000円","10,886,363円"
"L6","第1337回","2018/12/10","03","06","21","28","29","34",100,"15",100,"4口","55,161,000円","該当なし"
"L6","第1336回","2018/12/06","04","05","11","19","31","34",100,"43",100,"2口","108,017,300円","該当なし"
"L6","第1335回","2018/12/03","10","16","19","34","35","39",100,"04",100,"4口","62,235,400円","該当なし"
"L6","第1334回","2018/11/29","01","02","07","14","29","43",100,"40",100,"1口","259,569,200円","該当なし"
"L6","第1333回","2018/11/26","02","09","15","22","26","35",100,"05",100,"1口","200,000,000円","24,132,387円"
"L6","第1332回","2018/11/22","05","15","18","22","33","40",100,"06",100,"2口","249,251,400円","該当なし"
"L6","第1331回","2018/11/19","02","14","30","31","38","39",100,"26",100,"該当なし","該当なし","240,912,284円"
"L6","第1330回","2018/11/15","02","19","24","32","36","43",100,"30",100,"1口","276,653,200円","該当なし"
"L6","第1329回","2018/11/12","11","15","18","22","37","42",100,"31",100,"1口","200,000,000円","30,846,620円"
"L6","第1328回","2018/11/08","07","09","23","32","37","40",100,"41",100,"2口","115,973,100円","該当なし"
"L6","第1327回","2018/11/05","02","03","13","22","23","30",100,"27",100,"2口","115,034,500円","該当なし"
"L6","第1326回","2018/11/01","02","03","09","12","30","41",100,"21",100,"2口","238,587,500円","該当なし"
"L6","第1325回","2018/10/29","08","18","23","26","33","38",100,"34",100,"該当なし","該当なし","227,968,303円"
"L6","第1324回","2018/10/25","01","07","08","17","25","42",100,"11",100,"3口","168,286,300円","該当なし"
"L6","第1323回","2018/10/22","05","06","10","24","29","40",100,"26",100,"該当なし","該当なし","256,661,111円"
"L6","第1322回","2018/10/18","02","03","13","28","32","37",100,"07",100,"1口","200,000,000円","27,111,518円"
"L6","第1321回","2018/10/15","10","24","31","40","41","43",100,"33",100,"2口","127,197,300円","該当なし"
"L6","第1320回","2018/10/11","04","06","12","16","17","34",100,"28",100,"2口","227,401,800円","該当なし"
"L6","第1319回","2018/10/08","09","10","19","21","28","30",100,"43",100,"該当なし","該当なし","212,501,736円"
"L6","第1318回","2018/10/04","02","03","07","14","19","41",100,"34",100,"2口","242,181,400円","該当なし"
"L6","第1317回","2018/10/01","06","10","13","19","32","43",100,"22",100,"該当なし","該当なし","235,054,490円"
"L6","第1316回","2018/09/27","06","16","26","35","36","39",100,"14",100,"3口","92,137,600円","該当なし"
"L6","第1315回","2018/09/24","03","08","23","30","32","40",100,"31",100,"1口","200,000,000円","27,238,834円"
"L6","第1314回","2018/09/20","03","10","20","21","27","33",100,"39",100,"3口","91,653,600円","該当なし"
"L6","第1313回","2018/09/17","05","12","21","31","36","43",100,"27",100,"1口","200,000,000円","38,309,977円"
"L6","第1312回","2018/09/13","13","24","25","26","32","39",100,"06",100,"2口","120,471,500円","該当なし"
"L6","第1311回","2018/09/10","12","23","26","29","36","37",100,"15",100,"3口","335,970,100円","該当なし"
"L6","第1310回","2018/09/06","09","24","25","27","34","36",100,"14",100,"該当なし","該当なし","696,692,533円"
"L6","第1309回","2018/09/03","24","32","34","36","41","43",100,"23",100,"1口","600,000,000円","420,789,350円"
"L6","第1308回","2018/08/30","06","09","10","15","34","39",100,"03",100,"該当なし","該当なし","662,062,930円"
"L6","第1307回","2018/08/27","06","25","27","28","30","43",100,"14",100,"1口","600,000,000円","372,026,796円"
"L6","第1306回","2018/08/23","07","11","23","36","38","41",100,"37",100,"1口","600,000,000円","641,663,268円"
"L6","第1305回","2018/08/20","04","06","19","36","38","40",100,"28",100,"該当なし","該当なし","907,562,919円"
"L6","第1304回","2018/08/16","06","25","30","38","40","42",100,"17",100,"1口","600,000,000円","576,512,858円"
"L6","第1303回","2018/08/13","07","10","24","33","35","42",100,"43",100,"該当なし","該当なし","821,019,464円"
"L6","第1302回","2018/08/09","04","07","25","30","34","43",100,"38",100,"該当なし","該当なし","526,484,438円"
"L6","第1301回","2018/08/06","06","07","09","16","30","41",100,"22",100,"該当なし","該当なし","253,175,343円"
"L6","第1300回","2018/08/02","03","18","25","26","32","33",100,"27",100,"1口","200,000,000円","18,410,686円"
"L6","第1299回","2018/07/30","03","12","24","28","38","39",100,"10",100,"2口","259,380,200円","該当なし"
"L6","第1298回","2018/07/26","04","06","15","22","30","42",100,"07",100,"該当なし","該当なし","266,282,024円"
"L6","第1297回","2018/07/23","01","02","07","29","34","42",100,"41",100,"1口","200,000,000円","32,618,983円"
"L6","第1296回","2018/07/19","05","11","15","16","23","32",100,"04",100,"3口","84,258,400円","該当なし"
"L6","第1295回","2018/07/16","14","23","31","37","39","43",100,"32",100,"1口","200,000,000円","30,396,782円"
"L6","第1294回","2018/07/12","07","14","18","26","28","39",100,"02",100,"1口","258,113,600円","該当なし"
"L6","第1293回","2018/07/09","02","05","15","27","30","35",100,"11",100,"1口","200,000,000円","28,310,786円"
"L6","第1292回","2018/07/05","01","18","29","30","31","37",100,"35",100,"3口","78,782,500円","該当なし"
"L6","第1291回","2018/07/02","02","06","08","12","13","17",100,"01",100,"1口","506,881,500円","該当なし"
"L6","第1290回","2018/06/28","18","24","27","32","35","41",100,"10",100,"該当なし","該当なし","249,693,798円"
"L6","第1289回","2018/06/25","06","09","16","24","29","37",100,"03",100,"1口","522,362,900円","該当なし"
"L6","第1288回","2018/06/21","08","09","19","24","35","43",100,"11",100,"該当なし","該当なし","243,576,796円"
"L6","第1287回","2018/06/18","09","21","23","34","37","38",100,"40",100,"2口","161,407,700円","該当なし"
"L6","第1286回","2018/06/14","11","32","37","39","41","42",100,"43",100,"1口","200,000,000円","52,525,496円"
"L6","第1285回","2018/06/11","07","08","13","36","38","42",100,"06",100,"3口","280,267,300円","該当なし"
"L6","第1284回","2018/06/07","04","14","17","21","24","39",100,"07",100,"該当なし","該当なし","532,698,735円"
"L6","第1283回","2018/06/04","01","26","27","30","37","38",100,"04",100,"該当なし","該当なし","258,168,830円"
"L6","第1282回","2018/05/31","01","04","10","11","24","28",100,"29",100,"4口","51,367,400円","該当なし"
"L6","第1281回","2018/05/28","03","07","09","15","29","40",100,"17",100,"1口","571,521,400円","該当なし"
"L6","第1280回","2018/05/24","01","09","11","21","29","36",100,"07",100,"1口","600,000,000円","285,586,726円"
"L6","第1279回","2018/05/21","04","10","16","17","20","24",100,"31",100,"該当なし","該当なし","578,991,991円"
"L6","第1278回","2018/05/17","03","04","18","28","34","36",100,"06",100,"該当なし","該当なし","295,949,279円"
"L6","第1277回","2018/05/14","12","16","20","22","31","43",100,"33",100,"1口","200,000,000円","53,416,511円"
"L6","第1276回","2018/05/10","05","06","09","11","16","35",100,"22",100,"1口","276,629,800円","該当なし"
"L6","第1275回","2018/05/07","07","19","21","28","40","41",100,"03",100,"1口","200,000,000円","45,432,652円"
"L6","第1274回","2018/05/03","03","15","18","23","31","37",100,"34",100,"9口","206,748,000円","該当なし"
"L6","第1273回","2018/04/30","18","20","22","26","34","37",100,"04",100,"該当なし","該当なし","1,486,043,254円"
"L6","第1272回","2018/04/26","04","09","13","32","37","38",100,"42",100,"該当なし","該当なし","1,091,655,132円"
"L6","第1271回","2018/04/23","01","11","14","27","39","42",100,"32",100,"1口","600,000,000円","748,766,205円"
"L6","第1270回","2018/04/19","09","10","24","30","35","40",100,"38",100,"該当なし","該当なし","950,514,135円"
"L6","第1269回","2018/04/16","09","10","11","33","39","42",100,"25",100,"該当なし","該当なし","598,482,491円"
"L6","第1268回","2018/04/12","08","11","15","22","35","36",100,"30",100,"該当なし","該当なし","288,938,801円"
"L6","第1267回","2018/04/09","04","18","31","33","34","41",100,"09",100,"1口","200,000,000円","56,267,219円"
"L6","第1266回","2018/04/05","03","12","16","23","25","28",100,"17",100,"3口","168,675,400円","該当なし"
"L6","第1265回","2018/04/02","05","20","26","27","28","33",100,"12",100,"1口","600,000,000円","258,748,125円"
"L6","第1264回","2018/03/29","01","06","27","33","35","43",100,"15",100,"該当なし","該当なし","530,695,336円"
"L6","第1263回","2018/03/26","03","08","13","14","31","37",100,"06",100,"1口","600,000,000円","239,194,456円"
"L6","第1262回","2018/03/22","04","11","15","20","24","43",100,"10",100,"該当なし","該当なし","518,679,054円"
"L6","第1261回","2018/03/19","09","20","26","29","30","34",100,"42",100,"該当なし","該当なし","248,268,877円"
"L6","第1260回","2018/03/15","03","08","16","19","25","26",100,"32",100,"2口","281,942,000円","該当なし"
"L6","第1259回","2018/03/12","10","16","20","26","33","36",100,"41",100,"該当なし","該当なし","298,888,606円"
"L6","第1258回","2018/03/08","08","14","20","25","31","41",100,"35",100,"1口","200,000,000円","28,795,810円"
"L6","第1257回","2018/03/05","01","11","19","23","32","37",100,"14",100,"2口","303,281,400円","該当なし"
"L6","第1256回","2018/03/01","02","05","16","32","35","41",100,"25",100,"該当なし","該当なし","310,655,473円"
"L6","第1255回","2018/02/26","02","14","15","27","40","43",100,"41",100,"1口","200,000,000円","51,204,253円"
"L6","第1254回","2018/02/22","07","08","11","15","36","39",100,"37",100,"2口","266,505,100円","該当なし"
"L6","第1253回","2018/02/19","01","12","14","24","33","37",100,"15",100,"1口","600,000,000円","276,426,216円"
"L6","第1252回","2018/02/15","04","15","18","19","22","29",100,"37",100,"該当なし","該当なし","545,633,736円"
"L6","第1251回","2018/02/12","21","28","31","33","34","40",100,"23",100,"該当なし","該当なし","270,607,267円"
"L6","第1250回","2018/02/08","03","10","18","22","23","40",100,"27",100,"1口","200,000,000円","17,958,783円"
"L6","第1249回","2018/02/05","05","08","15","20","25","27",100,"06",100,"3口","82,418,700円","該当なし"
"L6","第1248回","2018/02/01","02","06","14","28","34","37",100,"03",100,"1口","200,000,000円","20,547,536円"
"L6","第1247回","2018/01/29","04","07","17","18","26","36",100,"35",100,"3口","78,487,100円","該当なし"
"L6","第1246回","2018/01/25","04","10","11","23","36","37",100,"34",100,"4口","208,129,200円","該当なし"
"L6","第1245回","2018/01/22","13","15","27","30","31","39",100,"08",100,"該当なし","該当なし","529,670,483円"
"L6","第1244回","2018/01/18","10","15","17","18","20","41",100,"35",100,"該当なし","該当なし","246,625,579円"
"L6","第1243回","2018/01/15","23","24","32","37","41","42",100,"29",100,"1口","322,894,600円","該当なし"
"L6","第1242回","2018/01/11","12","22","28","34","37","42",100,"33",100,"1口","200,000,000円","48,567,751円"
"L6","第1241回","2018/01/08","04","07","15","17","23","25",100,"08",100,"1口","573,175,500円","該当なし"
"L6","第1240回","2018/01/04","15","18","22","36","37","39",100,"26",100,"該当なし","該当なし","300,217,992円"
"L6","第1239回","2017/12/28","02","19","27","28","30","38",100,"22",100,"1口","200,000,000円","54,348,251円"
"L6","第1238回","2017/12/25","08","14","28","29","33","40",100,"32",100,"2口","277,207,200円","該当なし"
"L6","第1237回","2017/12/21","01","04","06","35","38","40",100,"27",100,"該当なし","該当なし","249,870,372円"
"L6","第1236回","2017/12/18","01","03","11","26","38","39",100,"34",100,"2口","403,855,000円","該当なし"
"L6","第1235回","2017/12/14","08","17","24","34","36","42",100,"33",100,"該当なし","該当なし","498,064,563円"
"L6","第1234回","2017/12/11","07","11","16","20","30","40",100,"28",100,"該当なし","該当なし","236,022,484円"
"L6","第1233回","2017/12/07","02","07","12","21","29","33",100,"16",100,"1口","269,539,600円","該当なし"
"L6","第1232回","2017/12/04","05","10","14","31","35","38",100,"16",100,"1口","200,000,000円","44,676,530円"
"L6","第1231回","2017/11/30","01","14","16","24","32","36",100,"02",100,"1口","494,240,100円","該当なし"
"L6","第1230回","2017/11/27","01","02","06","09","17","38",100,"34",100,"1口","600,000,000円","216,124,593円"
"L6","第1229回","2017/11/23","10","28","35","37","39","43",100,"16",100,"該当なし","該当なし","514,233,131円"
"L6","第1228回","2017/11/20","06","18","19","25","28","40",100,"03",100,"該当なし","該当なし","233,219,529円"
"L6","第1227回","2017/11/16","01","08","14","28","40","43",100,"06",100,"3口","198,251,700円","該当なし"
"L6","第1226回","2017/11/13","07","08","28","34","37","41",100,"13",100,"1口","600,000,000円","303,835,637円"
"L6","第1225回","2017/11/09","19","22","25","30","33","34",100,"36",100,"該当なし","該当なし","572,312,467円"
"L6","第1224回","2017/11/06","05","18","33","38","41","43",100,"06",100,"該当なし","該当なし","285,167,109円"
"L6","第1223回","2017/11/02","12","22","28","30","36","43",100,"34",100,"1口","200,000,000円","29,120,372円"
"L6","第1222回","2017/10/30","01","05","07","11","29","39",100,"40",100,"2口","102,038,900円","該当なし"
"L6","第1221回","2017/10/26","03","10","11","31","33","36",100,"21",100,"2口","108,912,600円","該当なし"
"L6","第1220回","2017/10/23","09","15","21","23","32","42",100,"14",100,"2口","127,209,100円","該当なし"
"L6","第1219回","2017/10/19","14","22","24","36","39","42",100,"32",100,"1口","200,000,000円","25,387,956円"
"L6","第1218回","2017/10/16","05","08","13","20","28","42",100,"35",100,"2口","108,143,100円","該当なし"
"L6","第1217回","2017/10/12","14","16","17","34","36","41",100,"25",100,"2口","137,428,500円","該当なし"
"L6","第1216回","2017/10/09","08","14","25","39","42","43",100,"37",100,"1口","200,000,000円","23,416,379円"
"L6","第1215回","2017/10/05","03","06","09","15","21","42",100,"07",100,"2口","106,367,500円","該当なし"
"L6","第1214回","2017/10/02","02","19","23","30","33","36",100,"40",100,"4口","60,794,100円","該当なし"
"L6","第1213回","2017/09/28","03","13","22","26","30","39",100,"01",100,"1口","287,589,500円","該当なし"
"L6","第1212回","2017/09/25","02","16","27","35","40","42",100,"25",100,"1口","200,000,000円","50,621,917円"
"L6","第1211回","2017/09/21","03","08","24","25","26","28",100,"43",100,"4口","51,872,600円","該当なし"
"L6","第1210回","2017/09/18","05","06","12","16","23","36",100,"09",100,"1口","474,683,600円","該当なし"
"L6","第1209回","2017/09/14","11","12","24","32","38","40",100,"07",100,"該当なし","該当なし","235,396,540円"
"L6","第1208回","2017/09/11","05","14","20","30","38","41",100,"08",100,"2口","278,697,200円","該当なし"
"L6","第1207回","2017/09/07","06","16","17","20","22","43",100,"34",100,"該当なし","該当なし","250,367,098円"
"L6","第1206回","2017/09/04","11","19","20","26","32","33",100,"22",100,"3口","298,063,900円","該当なし"
"L6","第1205回","2017/08/31","12","25","26","32","35","42",100,"02",100,"該当なし","該当なし","554,757,354円"
"L6","第1204回","2017/08/28","10","20","21","24","39","43",100,"17",100,"1口","600,000,000円","259,874,500円"
"L6","第1203回","2017/08/24","02","04","06","37","39","42",100,"41",100,"該当なし","該当なし","519,058,296円"
"L6","第1202回","2017/08/21","09","12","15","19","26","39",100,"28",100,"該当なし","該当なし","251,516,681円"
"L6","第1201回","2017/08/17","01","15","19","22","26","28",100,"33",100,"1口","200,000,000円","22,509,741円"
"L6","第1200回","2017/08/14","02","08","10","12","31","42",100,"21",100,"1口","186,945,300円","該当なし"
"L6","第1199回","2017/08/10","09","10","11","20","28","40",100,"17",100,"2口","124,149,600円","該当なし"
"L6","第1198回","2017/08/07","01","14","20","26","27","34",100,"33",100,"1口","200,000,000円","22,635,058円"
"L6","第1197回","2017/08/03","03","24","28","36","37","39",100,"27",100,"2口","133,476,300円","該当なし"
"L6","第1196回","2017/07/31","06","07","19","31","39","41",100,"14",100,"1口","200,000,000円","28,830,082円"
"L6","第1195回","2017/07/27","01","04","17","22","35","42",100,"07",100,"5口","46,954,900円","該当なし"
"L6","第1194回","2017/07/24","12","18","20","23","33","40",100,"01",100,"2口","394,326,500円","該当なし"
"L6","第1193回","2017/07/20","01","02","07","08","10","42",100,"28",100,"該当なし","該当なし","481,440,653円"
"L6","第1192回","2017/07/17","15","17","18","22","30","39",100,"28",100,"該当なし","該当なし","230,401,766円"
"L6","第1191回","2017/07/13","03","05","11","20","25","32",100,"30",100,"2口","291,801,500円","該当なし"
"L6","第1190回","2017/07/10","01","03","13","29","38","39",100,"08",100,"該当なし","該当なし","313,139,337円"
"L6","第1189回","2017/07/06","08","24","28","30","38","41",100,"32",100,"1口","200,000,000円","50,631,101円"
"L6","第1188回","2017/07/03","03","09","19","20","23","30",100,"14",100,"4口","123,969,400円","該当なし"
"L6","第1187回","2017/06/29","03","13","18","20","24","31",100,"37",100,"1口","600,000,000円","229,279,477円"
"L6","第1186回","2017/06/26","08","10","20","25","38","43",100,"39",100,"該当なし","該当なし","516,480,549円"
"L6","第1185回","2017/06/22","06","15","18","26","27","31",100,"38",100,"1口","600,000,000円","223,304,816円"
"L6","第1184回","2017/06/19","02","06","21","30","31","36",100,"41",100,"該当なし","該当なし","522,947,436円"
"L6","第1183回","2017/06/15","02","19","22","25","32","36",100,"39",100,"該当なし","該当なし","239,586,911円"
"L6","第1182回","2017/06/12","05","06","10","13","24","33",100,"40",100,"4口","52,790,500円","該当なし"
"L6","第1181回","2017/06/08","15","16","17","29","31","32",100,"12",100,"2口","589,180,700円","該当なし"
"L6","第1180回","2017/06/05","02","04","05","13","18","21",100,"40",100,"該当なし","該当なし","829,773,653円"
"L6","第1179回","2017/06/01","05","12","27","36","39","40",100,"37",100,"該当なし","該当なし","540,321,223円"
"L6","第1178回","2017/05/29","16","17","20","22","29","40",100,"31",100,"該当なし","該当なし","271,353,304円"
"L6","第1177回","2017/05/25","02","05","21","22","23","38",100,"36",100,"1口","200,000,000円","14,553,105円"
"L6","第1176回","2017/05/22","02","09","18","23","29","32",100,"34",100,"2口","113,683,200円","該当なし"
"L6","第1175回","2017/05/18","02","04","06","21","27","37",100,"10",100,"1口","469,005,400円","該当なし"
"L6","第1174回","2017/05/15","07","08","09","25","29","31",100,"28",100,"該当なし","該当なし","222,811,225円"
"L6","第1173回","2017/05/11","05","07","11","16","33","38",100,"25",100,"2口","245,503,400円","該当なし"
"L6","第1172回","2017/05/08","03","10","31","32","38","39",100,"15",100,"該当なし","該当なし","244,061,225円"
"L6","第1171回","2017/05/04","09","10","13","21","34","36",100,"40",100,"3口","75,591,500円","該当なし"
"L6","第1170回","2017/05/01","01","08","13","19","23","28",100,"39",100,"2口","112,794,200円","該当なし"
"L6","第1169回","2017/04/27","19","24","25","36","37","43",100,"10",100,"1口","525,593,200円","該当なし"
"L6","第1168回","2017/04/24","01","03","08","14","35","39",100,"18",100,"該当なし","該当なし","235,042,467円"
"L6","第1167回","2017/04/20","06","13","20","25","36","42",100,"28",100,"3口","97,676,200円","該当なし"
"L6","第1166回","2017/04/17","04","08","17","20","29","41",100,"03",100,"1口","200,000,000円","38,069,652円"
"L6","第1165回","2017/04/13","18","20","21","24","40","42",100,"25",100,"1口","285,641,000円","該当なし"
"L6","第1164回","2017/04/10","04","07","11","33","34","37",100,"24",100,"1口","200,000,000円","29,513,853円"
"L6","第1163回","2017/04/06","11","17","19","24","33","41",100,"09",100,"1口","522,072,300円","該当なし"
"L6","第1162回","2017/04/03","03","04","08","12","24","37",100,"10",100,"該当なし","該当なし","247,187,990円"
"L6","第1161回","2017/03/30","01","02","12","16","19","40",100,"18",100,"1口","200,000,000円","35,766,902円"
"L6","第1160回","2017/03/27","09","22","31","32","34","43",100,"24",100,"1口","281,850,900円","該当なし"
"L6","第1159回","2017/03/23","01","04","15","16","23","30",100,"17",100,"1口","200,000,000円","15,299,173円"
"L6","第1158回","2017/03/20","22","24","27","30","32","40",100,"23",100,"2口","273,100,900円","該当なし"
"L6","第1157回","2017/03/16","05","17","20","28","39","42",100,"01",100,"1口","600,000,000円","256,373,097円"
"L6","第1156回","2017/03/13","03","06","19","31","35","40",100,"12",100,"該当なし","該当なし","532,309,257円"
"L6","第1155回","2017/03/09","14","19","22","23","28","43",100,"25",100,"該当なし","該当なし","238,123,706円"
"L6","第1154回","2017/03/06","08","12","30","36","41","42",100,"04",100,"2口","472,134,000円","該当なし"
"L6","第1153回","2017/03/02","04","15","20","24","26","30",100,"29",100,"該当なし","該当なし","601,316,116円"
